,LABEL,DATE_TIME,TEXT,PREPROCESSED_TEXT
3380,0,Mon Jun 15 04:19:57 2009,Hoaaaaaaaaaaaaa  fucking DAY!,hoaaaaaaaaaaaaa fucking day
3381,0,Sun May 31 01:13:26 2009,SO glad Subo  didn't win BGT! Am very sunburnt after spending too long on the beach yesterday-ouch! ,glad sub didnt win gt sunburnt spending long beach yesterdayouch
3382,1,Mon Jun 01 09:07:38 2009,"@SCIFI_channel I can't for tomorrow, Dollhouse is AMAZING! &lt;3 your best show by far ",user cant tomorrow dollhouse amazing lt3 best show far
3383,1,Tue Jun 02 20:07:52 2009,YAY! My photo shows up now!!! ,yay photo show
3384,0,Mon Apr 20 04:18:29 2009,@Dunkndisorderly nope  you are just a Twitter magnet ,user note twitter magnet
3385,1,Sat May 09 20:21:20 2009,"@karleigh Can't wait, you &amp; Katie always end up with some of the best interviews.. ",user cant wait amp katie always end best interview
3386,0,Sun May 31 00:11:24 2009,@PDAonline D'oh!  I missed your show!  ,user doh missed show
3387,1,Thu May 28 22:26:31 2009,@RetroRewind awww! What a great guy that Joe is ,user www great guy joe
3388,1,Sun Apr 19 00:28:16 2009,Said F-it and got a Canon 5d mark2 ,said fit got canon 5d mark 2
3389,1,Mon Apr 20 08:00:23 2009,"@bifferlicious Good morning, have some food ",user good morning food
3390,0,Mon Jun 15 12:53:25 2009,"Got a Fuckinng exam tommorow  , Just been watching the news, #iranelection,, they're right Bullshitters. If I had a Gun Id Shoot them X",got fucking exam tomorrow watching news iranelection theyre right bullshitters gun id shoot x
3391,1,Fri Jun 05 14:57:26 2009,@Claire_Cordon  so is there another season of House comin up or was this the last season?,user another season house coming last season
3392,0,Thu Jun 18 07:46:13 2009,@ChrisVanPatten On vacation and I only have my MB pro with me ,user vacation mb pro
3393,1,Mon Jun 01 15:53:17 2009,@Smil3z_GQ was good!!! ,user good
3394,1,Mon Jun 15 07:58:25 2009,@DiversityBGT WOW  First Facebook Now Twitter This Is Paradise LooL Hope Your Enjoying Your Time In The Live Tour I'm Coming On Saturday ,user wow first facebook twitter paradise look hope enjoying time live tour im coming saturday
3395,1,Fri May 22 01:38:46 2009,@GreenEyedJessie GOOOD! im loving germany. We all gotta come out here next summer.. one big vaca  i miss you guys,user good im loving germany gotta come next summer one big vac miss guy
3396,0,Thu Jun 25 03:07:47 2009,found the awesomest community @ livejournal - gossip girl clothes and stuff.   its all sooooo expensive though ,found awesome community livejournal gossip girl clothes stuff voodoo expensive though
3397,0,Tue Jun 16 05:57:04 2009,"@littlefishey I hate that section too. In best Celia Johnson voice, &quot;but it's so un-British to talk about oneself and ones achievements&quot; ",user hate section best cilium johnson voice quotbut british talk oneself one achievementsquot
3398,0,Fri Jun 19 02:56:13 2009,@Pinksandi downstairs debs warehouse?! find out if they're still hiring! i wont get topshop discount though ,user downstairs deb warehouse find theyre still hiring wont get topshop discount though
3399,1,Sat May 30 21:15:29 2009,@nicbrewer that is so cool! Im watching josh groben sing... Love his voice! ,user cool im watching josh green sing love voice
3400,1,Fri Jun 05 11:49:54 2009,http://twitpic.com/6om7s - This is me ,user
3401,0,Mon May 18 07:20:42 2009,done with the task. continue studying ,done task continue studying
3402,0,Mon May 18 05:06:14 2009,"So tired and so hungry. I hate getting lab work done, especially when it requires me to not eat before  Can't wait til it's over!",tired hungry hate getting lab work done especially requires eat cant wait til
3403,0,Sat May 30 15:38:20 2009,Seriously! The burn ban is gone cause we got some rain but now i cant breathe ,seriously burn ban gone cause got rain cant breathe
3404,1,Mon May 11 22:58:46 2009,ahh. listening to a song from the jonas brothers when they weren't as gay. inseparable   reminds me of being young aha i still hate them.,ah listening song jonas brother weren gay inseparable reminds young aha still hate
3405,0,Tue Jun 23 10:03:36 2009,"@Darealamberrose That's my baby, right? You not cheating me on ya? ",user thats baby right cheating ya
3406,1,Tue Jun 02 20:58:15 2009,My brother's the best at giving house warming presents...grey goose is better than any picture frame or plant ,brother best giving house warming presentsgrey goose better picture frame plant
3407,1,Fri May 29 09:32:34 2009,Just baked chocolate molten cakes!! Very very rich and chocolaty! Anybody want some? ,baked chocolate molten cake rich chocolate anybody want
3408,0,Sat May 30 15:45:58 2009,&quot;My other ride is your mother.&quot; ,quot ride motherquot
3409,1,Fri May 29 22:04:11 2009,Good morning twitter! ,good morning twitter
3410,1,Mon Jun 15 01:16:45 2009,"at work , after work play guitar, then sing , then photoshop, and twit around  normal monday that is",work work play guitar sing photoshop twit around normal monday
3411,0,Sat Jun 06 15:13:29 2009,@cookiethief3 yea i no  bt do u no y??,user yea bt u
3412,1,Fri May 29 15:54:31 2009,This was the longest short week EVER.  TGIF   Yay!  Four days and nothing planned.  That's a first in a while.  I mean NOTHING.  WOOT! ;D,longest short week ever gif yay four day nothing planned thats first mean nothing foot
3413,1,Thu May 28 21:10:09 2009,....looking forward to waking up &amp; playing with my baby princess some more tomorrow. I love that baby. Stoked for this summer. ,looking forward waking amp playing baby princess tomorrow love baby stored summer
3414,0,Thu Jun 18 17:17:01 2009,*horrible thought* what if Joe wont pick me because I'm not actually  GOING to a show?? ,horrible thought joe wont pick im actually going show
3415,1,Mon Jun 01 08:59:24 2009,@dfizzy are u on iPhone ?? Lol. I'm outta school beyoncÃ© tonight!! Um that was pretii random.. Btw you making another vid soon? ,user u iphone lol im out school beyondã © tonight um pretty random btw making another vid soon
3416,0,Tue Jun 02 18:42:54 2009,London had to get five shots today I felt terrible were both miserable him from the shots me from my root canal ,london get five shot today felt terrible miserable shot root canal
3417,1,Mon May 11 22:43:14 2009,@cocolee117 GOOD LUCK!!  wish u the best~!!! i really cant wait for ur new album..i believe it will be amazing ) love you~!!!!!!,user good luck wish u best really cant wait ur new album believe amazing love
3418,0,Wed Jun 24 22:42:33 2009,it's like 6 am and I cannot go back to sleep ,like 6 cannot go back sleep
3419,1,Fri May 22 00:44:26 2009,Finally worked out pressing the button on the g1 headset twice skips to the next random song.  Only took me 7 months ,finally worked pressing button g1 headset twice skip next random song took 7 month
3420,1,Sun Jun 07 01:33:43 2009,I want @mileycyrus to come to Malaysia because she is awesome  Haha. Come to M... Read More: http://is.gd/RmKw,want user come malaysia awesome haha come read user
3421,1,Sat Jun 06 22:25:26 2009,"@4ChristinaRenee Leni, that's the Chihuahua says &quot;Thank you very much, WUFF&quot; ",user lens thats chihuahua say quotthank much wuffquot
3422,1,Fri Jun 05 14:41:26 2009,"@k_love032705  he's a beaaaautiful man, haha.",user he beaaaautiful man haha
3423,1,Sat Jun 06 05:12:40 2009,Now everyone can leave tonight   thinking about the drunk guy from the train,everyone leave tonight thinking drunk guy train
3424,1,Thu Jun 04 10:51:22 2009,"@fagunbhavsar HAHAHA  come over sometime, i will sbeak it out foor you in towtallee oothentic mellu acccent ",user haha come sometime speak for totalled authentic well accent
3425,1,Sun Apr 19 09:20:05 2009,@catcarr1 Thanks for recommending me! ,user thanks recommending
3426,1,Mon Jun 15 04:46:06 2009,@IanRobinson seems that my first wwdc trip was more about learning how to prepare for my *next* wwdc trip. Expensive lesson ,user seems first wwd trip learning prepare next wwd trip expensive lesson
3427,0,Sun Jun 07 20:27:26 2009,@dannywood I'm really not feeling the fact you PUNKED on a solo opp yet again. WHY??? 3 bomb albums man... so much good music ,user im really feeling fact linked solo opp yet 3 bomb album man much good music
3428,0,Thu Jun 25 07:48:27 2009,@LegalIvy I can't find it ,user cant find
3429,1,Fri Jun 05 22:52:56 2009,watching King of the Hill right now... hilarious! ,watching king hill right hilarious
3430,0,Mon Jun 15 19:49:20 2009,Wish i was in Hawii ,wish hawaii
3431,0,Mon Jun 15 22:49:14 2009,everyone's got their bad days..barry zito just tends to have a whole lot more than the rest of us. better luck next time barry ,everyone got bad daysbarry rito tends whole lot rest u better luck next time barry
3432,1,Sun Jun 07 07:21:41 2009,"@mystical_maz NICE! We wanted to go for a roast or something, but weather has been quit weird. So... salad at home ",user nice wanted go roast something weather quit weird salad home
3433,0,Sun May 31 18:42:31 2009,was sleepy and drowsy . . . .  i dont feel to good  girlie stufff sucks . . . . chatting with my girls,sleepy drowsy dont feel good girl stuff suck chatting girl
3434,0,Mon Jun 15 04:14:34 2009,it's too earlyyy  driving jake to work,early driving jake work
3435,1,Sat May 09 21:16:14 2009,"@NoahBond Good Grief! I can't say much, I was driving home from Martin through IKE last fall. Be interesting to hear what he says!  ",user good grief cant say much driving home martin ike last fall interesting hear say
3436,0,Thu Jun 18 14:01:40 2009,@squarespace Lucky  I give up,user lucky give
3437,1,Mon May 18 01:10:57 2009,"@leticiaah Thanks!! Post some links to Gizmoz stuff you created, and we'll send you a T-shirt ",user thanks post link gizmodo stuff created well send shirt
3438,0,Tue Jun 16 14:48:51 2009,I have a headache!!! ,headache
3439,0,Thu Jun 18 09:22:07 2009,@heavesighs poor thing. Bless his heart. ,user poor thing bless heart
3440,0,Mon Jun 15 09:59:49 2009,"Slept in today!  After working Sat &amp; Sun, I needed it! The conference I am at officially starts this afternoon. Me-Karen= ",slept today working sat amp sun needed conference officially start afternoon karen
3441,1,Mon Jun 01 20:55:03 2009,i love my dogs  ther are the cutest puppies ever alive! maybe ill try to put a pic of them up?,love dog ther test puppy ever alive maybe ill try put pic
3442,0,Sun Jun 21 01:37:49 2009,Back home from Stonehenge. Enjoyed the 1st few peaceful hrs until I got injured by a herd of drunken idiots who thought I was invisable ,back home stonehenge enjoyed 1st peaceful hr got injured herd drunken idiot thought invisible
3443,1,Fri May 29 08:06:06 2009,"@AlliD You wouldn't be the first, and certainly not the last. ",user wouldnt first certainly last
3444,1,Mon Apr 20 06:39:51 2009,"@andysowards Haha, yeah I know how that goes. Good to see you back and feeling better! Same as usual here - working hard to hardly work. ",user haha yeah know go good see back feeling better usual working hard hardly work
3445,1,Sat May 30 05:12:19 2009,andy roddick advances to ROUND 4!  he's gonna meet monfils next and that will be very interesting.,andy roddick advance round 4 he gonna meet monies next interesting
3446,1,Mon Jun 15 03:25:42 2009,good morning ,good morning
3447,1,Sun May 31 06:31:31 2009,"And for the record, my self esteem is back to it's normal self ",record self esteem back normal self
3448,1,Sun Jun 07 05:36:32 2009,@zoziekins i always misjudge the potency of vodka... whoops. and i did see! i flailed for you ,user always misjudge potency vodka hoop see failed
3449,0,Fri Apr 17 21:35:21 2009,Why do we have to gv xams! isn't knowing just enough!..........generations of oppressed students must have felt the same way as I do... ,gv dam isnt knowing enoughgenerations oppressed student must felt way
3450,0,Tue Jun 16 09:37:56 2009,"@vendorprisey  yup me too!  Was worried it could be virus related, but evidently it's not just me!",user yup worried could virus related evidently
3451,0,Sun Apr 19 11:54:48 2009,Intro project stuff. Wahhh! ,intro project stuff watch
3452,0,Thu Jun 25 03:14:16 2009,"morning all, whats occuring with the twitter 'followers' counter? - i've been tryin since yest 2 block some undesirables ",morning whats occurring twitter follower counter ive trying since yes 2 block undesirable
3453,1,Sun May 17 11:07:25 2009,"@Kia_S lol, it was BEFORE I turned my phone off ",user lol turned phone
3454,1,Sun Jun 07 00:21:50 2009,@scrape6o8 Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,user get 100 follower day using user add everyone train pay vip
3455,1,Mon May 04 00:32:28 2009,"@gerdiend Woman!!  hope you have a relaxing monday as I have, cu later on this sunny monday @westerkerk",user woman hope relaxing monday cu later sunny monday user
3456,0,Sun Jun 07 21:11:32 2009,"@Lemonpi  it's too dark in the kitchen right now to get a decent picture, but I'll take pictures in the morning (it's midnight here)",user dark kitchen right get decent picture ill take picture morning midnight
3457,1,Sun May 31 01:00:14 2009,"http://tinyurl.com/ry9wap Hi!!! I can visit your country. Nice pics  Tell me more about you. I can send you my pics, tell me your emai ...",user hi visit country nice pic tell send pic tell email
3458,1,Fri May 29 09:24:42 2009,@chasingphoto Hilarious appendages to my list  Thanks!,user hilarious appendage list thanks
3459,1,Fri May 22 08:02:22 2009,@chrispallett by presence do you mean you live there? ,user presence mean live
3460,0,Fri Jun 19 08:14:12 2009,didnt get enough sleep las night so i refused to go doctors at 9 in the mornin. cudnt get up !  sowwiiiee mum..,didnt get enough sleep la night refused go doctor 9 morning count get sowwiiiee mum
3461,0,Mon Jun 15 23:26:50 2009,@twitsaver ...DonÂ´t work (NOW) on my  PC  ,user donâ ´ work pc
3462,1,Sun Apr 19 11:30:56 2009,"@iKiller4 I shall try that, thanks for the suggestion. ",user shall try thanks suggestion
3463,1,Wed Jun 03 05:16:37 2009,"NSW, CAN'T WAIT FOR GAME 2, FIRST EVER ORIGIN GAME I'LL SEE LIVE ",nsw cant wait game 2 first ever origin game ill see live
